track_name,track_artist,year,track_id,playlist_genre,Energy,Danceability,Valence,Acousticness,Instrumentalness,Tempo,decade
I've Been Everywhere,Hank Snow,1997,spotify:track:59KLbEPx6oU0fdwtTVaQAw,Jazz,0.5807336899637976,0.3917004048582996,0.9266331658291458,0.904136972000569,0.013299492385786803,0.5497056164616154,90s
No Sense - 2011 Remastered,Cold Chisel,2013,spotify:track:6qHqlEnaEEMI7wb9vX3xoC,Rock,0.9358061152097681,0.6497975708502024,0.5125628140703518,0.005537129224007557,0.01248730964467005,0.48753860485606637,10s
And She Was - 2005 Remaster,Talking Heads,2011,spotify:track:6cjnQ5qScBXR98RxKWwjqW,R&B,0.8485425530730465,0.7054655870445343,0.9778894472361809,0.005950853871162996,0.025989847715736043,0.5803921748587738,10s
Fly Away,Tones And I,2020,spotify:track:1jgu8MFTEGdL1wjw9gZj5y,Pop,0.5165398051735658,0.8147773279352227,0.49045226130653263,0.22502309996249434,0.0,0.5734811599124421,20s
When I Need You,Leo Sayer,1976,spotify:track:4GBfMdLT6EFDNGjk03S78s,Rock,0.18353402782423753,0.6255060728744939,0.16080402010050251,0.8385464791588529,6.3248730964467e-05,0.5036413614607664,70s
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",2017,spotify:track:1x5sYLZiu9r5E43kMlt9f8,R&B,0.6308851624561663,0.7155870445344129,0.45929648241206034,0.26135014215175245,1.6243654822335024e-05,0.5638167525572132,10s
Black Hole,Griff,2021,spotify:track:6xw8ld1ztoCKifwTN6uGDq,Pop,0.6419184864044875,0.888663967611336,0.6613065326633166,0.14328725503666365,0.0,0.5693510712990965,20s
Death,White Lies,2009,spotify:track:3oqBOAsqRMKUHc8MGx4o72,Electronic,0.8345001407751833,0.45951417004048584,0.22914572864321608,0.00045235240201668366,0.019086294416243654,0.619912533901144,00s
Portsmouth,Mike Oldfield,1975,spotify:track:55lrWl9QxmDf76ddTibZZs,Rock,0.4282732135869968,0.5587044534412956,0.8482412060301507,0.814328451032681,0.5329949238578681,0.4468159311284779,70s
S.O.B.,Nathaniel Rateliff & The Night Sweats,2015,spotify:track:1VPUpUwtbpoRVXt0txVU0w,Rock,0.5807336899637976,0.7074898785425101,0.12864321608040202,0.2694228181938098,0.006111675126903553,0.5045499809557025,10s
One Way Road,John Butler Trio,2010,spotify:track:2e0SygpHg2JZnS6Z4dX3M8,Banjo,0.9608818514559524,0.6325910931174089,0.771859296482412,0.1321873254788348,2.0101522842639595e-05,0.5318039768164359,10s
Always Where I Need To Be,The Kooks,2008,spotify:track:1Oli6wankA3Dc3Z272v0r8,Rock,0.9638909398054945,0.3350202429149798,0.8864321608040201,0.00014458162791324716,0.0,0.7725789649997934,00s
Barbados,Models,2010,spotify:track:3oQgTf0m4G725oBxu6rrh4,Rock,0.6359003097054032,0.6973684210526315,0.9457286432160803,0.04036063550043246,2.0913705583756343e-05,0.5182939980634473,10s
Kids,MGMT,2007,spotify:track:1jJci4qxiYcOHhQR247rEU,Rock,0.9338000563100733,0.4564777327935223,0.1728643216080402,0.0007641595141411489,0.004974619289340102,0.564266473317333,00s
Dance Wiv Me,Dizzee Rascal,2009,spotify:track:1d6vQqkVFIAyYTARdO7Ms2,Hip Hop,0.7482396080883091,0.888663967611336,0.7959798994974875,0.048029677740386946,0.0,0.513948227044738,00s
Santa Monica,Everclear,1995,spotify:track:37EJtTS7jT5WUyXGZzrwnI,Rock,0.9448333802583944,0.49696356275303644,0.4,0.15741443811026404,0.0,0.4609224782367275,90s
"Wand'rin' Star (From the ""Amazon Prime - Dog With A Bad Leg"" TV Advert) - Remastered",Lee Marvin,2015,spotify:track:3NkoCeRX7A5BtaNbVrzyPj,Unknown,0.16447646827713744,0.4524291497975709,0.3678391959798995,0.8385464791588529,0.49238578680203043,0.676806799043655,10s
Love Don't Cost a Thing,Jennifer Lopez,2001,spotify:track:6QAOkWnUrLLoDfmndW9Z3P,Electronic,0.836506199674878,0.7864372469635628,0.6633165829145728,0.0027722376796029146,1.3197969543147208e-06,0.44755016910418377,00s
Love Today,MIKA,2007,spotify:track:7d40ltmahMLJKA8HhzX9xe,Electronic,0.9127364378632785,0.6771255060728746,0.5668341708542713,0.028655255239449295,0.004456852791878172,0.5711683102889685,00s
"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,1970,spotify:track:4CB13d6Igb94cWMOQWY3JF,R&B,0.5967821611613556,0.6801619433198381,0.8753768844221106,0.05226783266246705,0.0,0.4997269552527844,70s
Rumour Has It,Adele,2011,spotify:track:76N7FdzCI9OsiUnzJVLY2m,R&B,0.7552608142372408,0.6255060728744939,0.5597989949748744,0.6427840851389622,0.0,0.5508666302607004,10s
Summer Nights - From “Grease” Soundtrack,"John Travolta, Olivia Newton-John",1998,spotify:track:39OKbfmScJ6dVMyqLScPJy,Electronic,0.645930604203877,0.757085020242915,0.6321608040201006,0.6226023950338189,3.4416243654822335e-05,0.5706268097818854,90s
You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,1974,spotify:track:1oojGBUxbMSrvrBnQ1DaBc,Rock,0.5095185990246341,0.472672064777328,0.7758793969849247,0.0005401427539740573,0.0020812182741116753,0.5449560145562679,70s
Money For Nothing,Dire Straits,1985,spotify:track:31DvHUCSioX0JD7B4kZMJ9,Rock,0.6690002815503666,0.674089068825911,0.6824120603015076,0.04338788901620396,0.0005076142131979696,0.6159292928829395,80s
Lemon Tree,Fools Garden,1995,spotify:track:1yN2z5XVtaAOYGdeEqEuqd,Rock,0.48043074497906024,0.6771255060728746,0.6824120603015076,0.6781020428229632,0.0,0.6569548397755066,90s
High Hopes,Panic! At The Disco,2018,spotify:track:2djdCbLj1pzRmrDNe7PkW2,Pop,0.9107303789635838,0.5253036437246964,0.7055276381909548,0.22199584644672282,0.0,0.7528738533267864,10s
Running Up That Hill (A Deal With God),Kate Bush,1985,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Rock,0.5486367475686817,0.6366396761133604,0.19798994974874373,0.7265380990753072,0.003187817258883249,0.49733150385704383,80s
Congratulations,"Post Malone, Quavo",2016,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,Hip Hop,0.8064153161794568,0.6376518218623481,0.49447236180904525,0.21695042392043698,0.0,0.565115435976743,10s
Sally Go Round The Roses,The Jaynetts,2011,spotify:track:31s2mbxcx4LX1EtZg1fUvA,Pop,0.45435197928302856,0.7024291497975708,0.45929648241206034,0.2361230295203232,0.5543147208121828,0.6727455452405318,10s
Born in the U.S.A.,Bruce Springsteen,1984,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,Rock,0.9548636747568682,0.402834008097166,0.5869346733668341,0.00037364381060662447,7.868020304568529e-05,0.5602832322991286,80s
Oh My,Gin Wigmore,2009,spotify:track:27pQTTHuBajl9RUOmU3C18,Rock,0.8114304634286937,0.6487854251012146,0.7728643216080402,0.019371677791083338,0.030964467005076143,0.6066916613510895,00s
Green Green Grass,George Ezra,2022,spotify:track:3rk4aJ0vAj3cFUIQEeASkT,Folk,0.7402153724895302,0.6933198380566802,0.8040201005025126,0.07012862840551895,0.0,0.518427078696544,20s
Dangerous,Roxette,1988,spotify:track:756YOXmKh2iUnx33nAdfPf,Electronic,0.90070008446511,0.7206477732793523,0.9658291457286432,0.04893785379511839,7.878172588832487e-06,0.5709113269974715,80s
In Your Eyes,The Weeknd,2020,spotify:track:7szuecWAPwGoV1e5vGu8tl,R&B,0.72115781294243,0.6751012145748988,0.721608040201005,0.0028226919048657735,8.040609137055838e-05,0.4589859255758032,20s
With A Little Help From My Friends,Joe Cocker,1969,spotify:track:7JoQCYsMaLmjcknAoZY43E,Rock,0.4202489779882178,0.3147773279352227,0.31758793969849247,0.30877711389883933,0.0004954314720812183,0.6509662112861555,60s
2 Times - Original,Ann Lee,1999,spotify:track:614p7Xf0bSqq1KD7lOktls,Electronic,0.8756243482189257,0.8593117408906883,0.8914572864321608,0.1009057058158626,0.016649746192893403,0.596641779058615,90s
Better Off Alone,Alice Deejay,2000,spotify:track:0pMUR7Uvp6vxlbG0qBFvgM,Electronic,0.8826455543678573,0.6791497975708503,0.785929648241206,0.0018236982446611762,0.7015228426395939,0.6284755842928141,00s
Vasoline,Stone Temple Pilots,1994,spotify:track:5vCE0xRLIEG1Zej2tgWFDb,Rock,0.991975764401221,0.3006072874493927,0.3246231155778895,0.0014200644425583088,0.00016954314720812183,0.7750478401931046,90s
A Horse with No Name,"America, George Martin",1972,spotify:track:54eZmuggBFJbV7k248bTTt,Rock,0.5085155695747867,0.6609311740890689,0.8351758793969849,0.6932383104018207,0.014923857868020304,0.5653081734453658,70s
Sign Your Name,Sananda Maitreya,2006,spotify:track:02NAaHGCj1VbOFeblij8wu,Unknown,0.538606453070208,0.9008097165991903,0.8150753768844222,0.18264155074169325,5.756345177664974e-06,0.5008971470265656,00s
Union of the Snake,Duran Duran,1998,spotify:track:7piNEolzn07prentrlDL6Q,Electronic,0.8485425530730465,0.7125506072874493,0.864321608040201,0.2330957760045517,2.2741116751269034e-05,0.5281006640264693,90s
Waterloo Sunset,The Kinks,1967,spotify:track:5nrmGFJ87crVoJF5xdRqwn,Rock,0.6920699588968562,0.5182186234817814,0.41909547738693465,0.16346894514180704,0.0,0.49487180663842906,60s
Objection (Tango),Shakira,2001,spotify:track:36YNa8joLwu9yor2TkZbIY,Electronic,0.8665970831702993,0.6093117408906883,0.7135678391959799,0.015032614418477516,0.0,0.823223029374108,00s
Let Them Know,Mabel,2021,spotify:track:3TxbWIGn6rDDUAnIjWr9FL,Pop,0.8425243763739623,0.7358299595141701,0.8693467336683417,0.01654624117636327,0.0,0.5736371854822796,20s
Because I Love You,The Master's Apprentices,1974,spotify:track:1z9UHExy0G7m4PwD72TZLi,Rock,0.29587332620714346,0.39068825910931176,0.39095477386934674,0.707365493475421,0.12081218274111674,0.6938961879282098,70s
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",2021,spotify:track:1ZrpvgLUBHozH2PLbc4SrO,R&B,0.686051782197772,0.7064777327935222,0.528643216080402,0.37739486025632685,0.0,0.4126692762708053,20s
I Don't Wanna Play House,Barbara Ray,2000,spotify:track:2eQPLfiQEos0sFEOZGRzQu,Country,0.26578244271172224,0.5587044534412956,0.3236180904522613,0.6690202822756487,0.007401015228426395,0.47944363117390887,00s
Someday,Tony Barber,2014,spotify:track:2FMtwuIzmuyS1YClVMBSkP,Unknown,0.5456276592191396,0.5789473684210525,0.8844221105527639,0.7386471131383933,0.0,0.6207798525099466,10s
Hold On,Wilson Phillips,1990,spotify:track:4VZDv8sASBS8UruUBGTFdk,Rock,0.6589699870518929,0.688259109311741,0.5487437185929649,0.40363105739301325,0.0,0.4488075516375801,90s
Message In A Bottle - Remastered 2003,The Police,1979,spotify:track:3bN4tg6rnNPy9GCkGhym4T,Rock,0.8104274339788464,0.5840080971659919,0.8733668341708543,0.034104311567838004,1.350253807106599e-05,0.6929738014712293,70s
I'm In You,Peter Frampton,1977,spotify:track:03zB9duFz1JqLxAIYvGdac,Rock,0.49547618672677085,0.33400809716599195,0.14371859296482412,0.1483326775629495,5.015228426395939e-06,0.45191429607228567,70s
Shout Out to My Ex,Little Mix,2016,spotify:track:6wZ8kvKP9d1MKlNFTMZrBK,Pop,0.7412184019393775,0.7834008097165992,0.8271356783919598,0.03188432565627224,6.040609137055837e-06,0.5782215838430933,10s
"i hate u, i love u (feat. olivia o'brien)","gnash, Olivia O'Brien",2016,spotify:track:7vRriwrloYVaoAe3a9wJHe,Pop,0.275812737210196,0.4979757085020243,0.18090452261306533,0.6932383104018207,0.0,0.4249402284397901,10s
Homecoming,"Kanye West, Chris Martin",2007,spotify:track:5wtQLRo9oz9ifiUuc7HWIo,Hip Hop,0.7492426375381565,0.6862348178137653,0.927638190954774,0.35620408564592626,0.0,0.399223543340691,00s
As Long as You Love Me,Backstreet Boys,1997,spotify:track:6bH2owMgMDNW6zygbotS49,Electronic,0.8034062278299148,0.8137651821862348,0.8301507537688442,0.27749549423586717,3.34010152284264e-05,0.45027143860164376,90s
Every Breath You Take,The Police,1983,spotify:track:16fzReMJmcLlBccnZCTZNS,Rock,0.4503398614836391,0.8350202429149797,0.7417085427135678,0.5792117613077605,0.0034517766497461928,0.5387425256868567,80s
Chemicals,Peking Duk,2021,spotify:track:2WIxF9PM27nC3l1aNFkLMT,Electronic,0.6108245734592189,0.6427125506072875,0.4723618090452261,0.005244494717482978,0.0,0.48192168434191623,20s
Dreams,The Cranberries,1993,spotify:track:4JGKZS7h4Qa16gOU3oNETV,Rock,0.6469336336537244,0.5576923076923077,0.5105527638190955,0.003125417256442924,0.0038172588832487307,0.5904420571512484,90s
Shape Of My Heart,Sting,1993,spotify:track:2vdId18EePzFhwfp4ryqFq,Rock,0.3741096232952386,0.5435222672064778,0.24522613065326632,0.6972746484228493,0.0009289340101522843,0.3851812420553157,90s
What You Know,Two Door Cinema Club,2010,spotify:track:1qfYG2JrchEyJiqKnkE7YQ,Rock,0.7552608142372408,0.5566801619433199,0.8452261306532663,0.0006682964861417178,7.85786802030457e-06,0.6380895127872133,10s
The Greatest,Sia,2016,spotify:track:4VcmwsJTnbO8Q9ABYnNAiE,Pop,0.7873577566323567,0.6467611336032388,0.6884422110552765,0.017656234132146155,0.0010761421319796954,0.8808607104670212,10s
Berzerk,Eminem,2013,spotify:track:06aw4JI5nYa8XBeBKVrltZ,Hip Hop,0.876627377668773,0.7236842105263158,0.6814070351758794,0.023408015812112014,0.0,0.43693125238053715,10s
U Can't Touch This,MC Hammer,1990,spotify:track:1B75hgRqe7A4fwee3g3Wmu,Hip Hop,0.5185458640732605,0.8775303643724697,0.8663316582914573,0.004528044718750388,0.0003482233502538071,0.6110190764204063,90s
All 4 Love,Color Me Badd,1991,spotify:track:4XmsMIMjvDIFEjeY3ycMzW,R&B,0.7522517258876986,0.8168016194331984,0.8010050251256282,0.034911579172043745,0.0001817258883248731,0.4882177749835943,90s
Today,The Smashing Pumpkins,2001,spotify:track:1XPta4VLT78HQnVFd1hlsK,Rock,0.8575698181216729,0.4817813765182186,0.41005025125628136,2.278512812870687e-05,0.700507614213198,0.3806794454667688,00s
House Of Cards,James Reyne,1989,spotify:track:5n3zBVOBSmxdDWSRh3tib4,Rock,0.6870548116476194,0.6487854251012146,0.8994974874371859,0.05448781857403282,0.0,0.5760693487768054,80s
International Love (feat. Chris Brown),"Pitbull, Chris Brown",2011,spotify:track:62zFEHfAYl5kdHYOivj4BC,Hip Hop,0.8575698181216729,0.6781376518218624,0.6512562814070352,0.012509903155334593,0.0,0.5509079311468338,10s
Bonkers - Radio Edit,"Dizzee Rascal, Armand Van Helden",2013,spotify:track:794qbrYBISPbzknNBWZRem,Hip Hop,0.9528576158571734,0.6305668016194332,0.7125628140703517,0.006475577813896725,0.0,0.5787309614387393,10s
Into My Arms,Nick Cave & The Bad Seeds,1997,spotify:track:0dDDB5Y0USPabzqBmajLJr,Rock,0.08764441241882859,0.4898785425101215,0.22010050251256283,0.9021188029900546,0.15634517766497463,0.4321128156649672,90s
Yesterdays Hero,John Paul Young,2009,spotify:track:6MHP5SaVNgF0pKNBBYNNDY,Electronic,0.8415213469241148,0.5678137651821863,0.7919597989949749,0.0049215876758006835,2.020304568527919e-06,0.6572393569910927,00s
Sky Pilot,Eric Burdon & the Animals,1968,spotify:track:1YlFODzWlgk4EFqlt4PkvB,Rock,0.42225503688791255,0.409919028340081,0.39597989949748746,0.09071395231276518,0.0007065989847715737,0.510855249572077,60s
(Sittin' On) the Dock of the Bay,Otis Redding,1968,spotify:track:3zBhihYUHBmGd2bcQIobrF,R&B,0.3680914465961544,0.7773279352226721,0.5346733668341709,0.6892019723807921,1.817258883248731e-05,0.47551545800388223,60s
Innocent - Remastered,Small Mercies,2008,spotify:track:28DZSzfg3ikaMtBI9QWlgD,Unknown,0.8003971394803726,0.3522267206477733,0.25728643216080405,0.0006652692326259463,0.0,0.7419428854634648,00s
Cheap Wine - 2011 Remastered,Cold Chisel,1980,spotify:track:3EkEomllpfXPPIGVFvZcEq,Rock,0.8916728194164836,0.6892712550607288,0.8371859296482411,0.1654871141523214,0.0,0.5674787644610464,80s
Stay,"Rihanna, Mikky Ekko",2012,spotify:track:0GNI8K3VATWBABQFAzBAYe,Rock,0.31091876795485407,0.6285425101214575,0.12562814070351758,0.9535821127581702,6.213197969543147e-05,0.5134204934996994,10s
White Flag,Dido,2003,spotify:track:4kbz7rHVbyjKasuuqelccQ,Electronic,0.5265700996720395,0.5182186234817814,0.29547738693467335,0.3299678885092399,3.3502538071065993e-06,0.7799029888074598,00s
It Takes Two,"Marvin Gaye, Kim Weston",1966,spotify:track:4wQD0djo6Id4fQLQeRKQ6e,R&B,0.4944731572769235,0.5253036437246964,0.8351758793969849,0.20786866337312246,0.0,0.6941715271690996,60s
Jolene,Olivia Newton-John,1976,spotify:track:2HXyKEFJATBKX5wVOmYbpi,Electronic,0.6399124275047927,0.618421052631579,0.7638190954773869,0.3652858461932408,5.1370558375634515e-06,0.5183352989495807,70s
This Ain't Love,Jessica Mauboy,2015,spotify:track:6fEXiC1IxVWU0nxr4lpnz4,Pop,0.7973880511308304,0.5647773279352227,0.5457286432160804,0.004891315140642969,0.00041015228426395943,0.3785455663498735,10s
Daisy a Day,Jud Strunk,2019,spotify:track:3kHRGGZA7tniIUfIYgZvlh,Unknown,0.3369975336508858,0.5344129554655871,0.5839195979899497,0.5923298598761038,0.001269035532994924,0.4065108552495721,10s
Separate Ways,Elvis Presley,1973,spotify:track:0g8CHbsID9fZ8eDstzYtHi,Rock,0.3721035643955439,0.4676113360323887,0.5085427135678392,0.9091823945268548,0.009340101522842639,0.4128987256382134,70s
New Beginning,Shannon Noll,2004,spotify:track:5a9lkQECA4lBCFYa6MODea,Rock,0.6980881355959404,0.5384615384615385,0.8231155778894472,0.00932119611872194,0.0003969543147208122,0.3853556235745458,00s
Lose Somebody,"Kygo, OneRepublic",2020,spotify:track:7xbWAw3LMgRMn4omR5yVn3,Electronic,0.5877548961127292,0.5870445344129555,0.5095477386934674,0.34712232509861174,0.0,0.6791150596797805,20s
Looks Like Sex,Mike Posner,2011,spotify:track:67ornPeJsD8z78E4isjhzm,Hip Hop,0.6579669576020455,0.7368421052631579,0.28844221105527634,0.15236901558397817,0.0,0.4818344935823012,10s
Macarena - Radio Mix,"Los Del Mar, Wil Veloz",1995,spotify:track:0Rmj0wREQDbwuAQtb22ZC7,Unknown,0.5245640407723448,0.8744939271255061,0.8251256281407034,0.049139670696169827,5.654822335025381e-05,0.473693630026662,90s
If Ya Gettin' Down,Five,2003,spotify:track:3cd1ImkXWJdXmWQnpvvUEC,Pop,0.80140016893022,0.8289473684210525,0.9366834170854272,0.056102353782444284,0.0,0.5084506202016401,00s
Die Another Day,Madonna,2009,spotify:track:4NvgRMckw4uzjNn2t7taPe,Electronic,0.7783304915837304,0.7975708502024292,0.42814070351758793,0.06952317770236464,0.0020101522842639595,0.5690206642100287,00s
Rock Your Body,Justin Timberlake,2002,spotify:track:1AWQoqb9bSvzTjaLralEkT,Electronic,0.7161426656931932,0.902834008097166,0.8211055276381909,0.20282324084683664,0.00023756345177664974,0.4633592305186014,00s
Baby I'm A Queen,Sofi Tukker,2018,spotify:track:1YMhVt1sflC3ijwLMVtVtm,Electronic,0.8154425812280831,0.6497975708502024,0.19899497487437187,0.0015108820480314539,0.7736040609137056,0.55051786722224,10s
Escapism.,"RAYE, 070 Shake",2022,spotify:track:2VOZniNxFIDl8ydLltrMNb,Hip Hop,0.7442274902889197,0.5445344129554657,0.25125628140703515,0.139250917015635,4.7411167512690355e-05,0.4410338070697939,20s
Everybody On The Floor (Pump It) - Radio Edit,Tokyo Ghetto Pussy,1997,spotify:track:7MaM6dxpFuC9QgWmTSJPik,Electronic,0.7221608423922774,0.7540485829959515,0.9236180904522614,0.08849396640119941,0.8873096446700508,0.6653205637112058,90s
If You Love Me (Let Me Know),Olivia Newton-John,2018,spotify:track:5fMiEaa7udr706hwLbLWp1,Electronic,0.6679972521005192,0.604251012145749,0.8100502512562815,0.5398574656027311,0.0,0.5908780109493238,10s
You'll Never Walk Alone - Stereo; 1997 Remaster,Gerry & The Pacemakers,1963,spotify:track:2VfvfFSVD1Ki0PH0Xd0jcv,Rock,0.23569155921630097,0.48582995951417,0.2964824120603015,0.17355979019437873,4.629441624365482e-06,0.520069936167186,60s
Together Again,Janet Jackson,1997,spotify:track:2nnU5UH4paoRkWCC7fSR2P,R&B,0.6499427220032665,0.9089068825910932,0.7276381909547739,0.04056245240148389,0.0382741116751269,0.5648859866093349,90s
Strip That Down,"Liam Payne, Quavo",2017,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,Hip Hop,0.4864489216781445,0.8795546558704453,0.5296482412060302,0.24823204358340922,0.0,0.48656115055090793,10s
Only Happy When It Rains,Garbage,1995,spotify:track:0ZBEQxnITmNxUozlSkpTSu,Electronic,0.7713092854347987,0.5151821862348178,0.4663316582914573,8.302747309255985e-05,0.0036852791878172588,0.5572820345734306,90s
"The Goonies 'R' Good Enough - From ""The Goonies"" Soundtrack",Cyndi Lauper,1985,spotify:track:1hY60LJWE6B9gHV1Oi9kE5,Electronic,0.809424404528999,0.7186234817813765,0.950753768844221,0.2522683816044379,1.9086294416243653e-05,0.6403977734233386,80s
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),"Felix Jaehn, Jasmine Thompson",2018,spotify:track:3c8iiZGfEammKJuWTErE5x,Electronic,0.5697003660154765,0.7894736842105263,0.4613065326633166,0.6740657048019345,0.00017055837563451776,0.5413766044247016,10s
Easy,Faith No More,1992,spotify:track:50AwZsz8Muj0bT7hQCasBp,Hip Hop,0.4613731854319602,0.5040485829959515,0.35778894472361805,0.2684137336885526,0.0008111675126903553,0.5716868658593108,90s
Chasing Cars,Snow Patrol,2006,spotify:track:7ctRAoCbcpOusbm3w3E6mn,Rock,0.5476337181188343,0.575910931174089,0.20603015075376882,0.3047407758778107,1.1472081218274112e-05,0.47728680712027277,00s
Dub Be Good To Me,Beats International,1990,spotify:track:2egaUALV7H8XFfPI8EZDsr,Electronic,0.2728036488606539,0.8714574898785425,0.6623115577889448,0.0018842433149766063,0.04802030456852792,0.439987517954413,90s
